generated_at,player,team,goal_share,expected_matches,expected_goals
2026-06-11,Peter Stöger,Austria,6.265368935281547e-06,3.9324,3.4440752813674824e-05
2026-06-11,Paul Gascoigne,England,2.708704187728811e-06,5.834200000000001,3.4429072212902174e-05
2026-06-11,Charles Alerte,Haiti,1.0224370171823111e-05,3.2064,3.426550116087488e-05
2026-06-11,Arístides Rojas,Paraguay,7.417773448053827e-06,3.8496,3.386141923798683e-05
2026-06-11,Roy Wegerle,United States,5.491232697502294e-06,4.2808,3.3469368505195394e-05
2026-06-11,Serginho,Brazil,2.85129234887552e-06,5.6642,3.346616209422571e-05
2026-06-11,Riadh Jelassi,Tunisia,7.87914051023854e-06,3.709,3.345500058564245e-05
2026-06-11,João Carlos dos Santos,Brazil,2.8431818569476613e-06,5.6642,3.337096770364396e-05
2026-06-11,Jerry Tondelua,DR Congo,9.268928555178237e-06,3.5596,3.332409902769088e-05
2026-06-11,Marcos Paulo,Brazil,2.8377876831994408e-06,5.6642,3.330765525758995e-05
2026-06-11,Muhammet Akagündüz,Austria,6.046786749638711e-06,3.9324,3.323920584924863e-05
2026-06-11,Johann Lonfat,Switzerland,4.039353511954988e-06,4.6772,3.3167387545005584e-05
2026-06-11,Rivaldo Vítor Borba Ferreira,Brazil,2.795001090719996e-06,5.6642,3.280546086144486e-05
2026-06-11,Yves Yuvuladio,DR Congo,9.118106423171382e-06,3.5596,3.278185602380496e-05
2026-06-11,Kiko,Spain,2.011473821028587e-06,6.1792,3.252378079338619e-05
2026-06-11,Mohamed Salah Abo Greisha,Egypt,6.68142481148045e-06,4.0554,3.24608972699497e-05
2026-06-11,Emerson,Brazil,2.75809235007559e-06,5.6642,3.237225593330532e-05
2026-06-11,Mark Williams,South Africa,7.856367440153586e-06,3.657,3.226767844459405e-05
2026-06-11,Djalminha,Brazil,2.7307830070561643e-06,5.6642,3.2051720965877184e-05
2026-06-11,Abel Xavier,Portugal,2.6297970121124025e-06,5.378,3.195342090384796e-05
2026-06-11,Rateb Al-Awadat,Jordan,6.837164196486883e-06,3.5092,3.1671004366345165e-05
2026-06-11,Bilal Al-Laham,Jordan,6.785424942512006e-06,3.5092,3.143133860851654e-05
2026-06-11,Djamel Belmadi,Algeria,5.095008973671589e-06,4.1028,3.1379518511756235e-05
2026-06-11,David Weir,Scotland,6.114451719530491e-06,3.8444,3.137844321064874e-05
2026-06-11,Dougie Freedman,Scotland,6.114451719530491e-06,3.8444,3.137844321064874e-05
2026-06-11,Patrik Andersson,Sweden,6.1612079593022274e-06,3.597,3.132931177990158e-05
2026-06-11,Ståle Solbakken,Norway,4.4003407836349565e-06,4.164,3.100185091480463e-05
2026-06-11,Jonathan Perry,New Zealand,9.96263363058371e-06,3.3254,3.066715282062419e-05
2026-06-11,Wilmer Cabrera,Colombia,2.969553890774693e-06,5.1298,3.0564792924795777e-05
2026-06-11,Ernie Tapai,Australia,4.828251456040542e-06,4.2312,3.037650300265604e-05
2026-06-11,Emre Aşık,Turkey,4.727552923954692e-06,3.9902,3.024227325543951e-05
2026-06-11,Simon Elliott,New Zealand,9.809821983617284e-06,3.3254,3.019676534035948e-05
2026-06-11,Jorge Bolaño,Colombia,2.916800087793936e-06,5.1298,3.002181269159931e-05
2026-06-11,Pedro Munitis,Spain,1.8447430590486213e-06,6.1792,2.98278895033978e-05
2026-06-11,Johnnier Montaño,Colombia,2.8974775213111765e-06,5.1298,2.982293088475421e-05
2026-06-11,Wim Jonk,Netherlands,2.8263351382559845e-06,5.0316,2.9750724826599784e-05
2026-06-11,Charles Akonnor,Ghana,8.392813776836536e-06,3.346,2.974072118305837e-05
2026-06-11,Muhamed Konjić,Bosnia and Herzegovina,9.56001733325448e-06,3.381,2.969149013233006e-05
2026-06-11,Sergey Lushan,Uzbekistan,6.437864921133291e-06,3.7688,2.9611454415890924e-05
2026-06-11,Ali Asghar Modir Roosta,Iran,4.31208542109688e-06,4.3988,2.957417314791198e-05
2026-06-11,Frank Leboeuf,France,2.521021464061934e-06,5.4928,2.930818103743583e-05
2026-06-11,Caio Ribeiro Decoussau,Brazil,2.492482912771159e-06,5.6642,2.9254747310911075e-05
2026-06-11,Juan Antonio Pizzi,Spain,1.805591981848081e-06,6.1792,2.9194850664222563e-05
2026-06-11,Dietmar Hamann,Germany,2.5553978563784475e-06,5.2276,2.918810854699449e-05
2026-06-11,Youssef Fertout,Morocco,3.588494476726668e-06,5.138400000000001,2.9176886333441984e-05
2026-06-11,Shigeyoshi Mochizuki,Japan,3.1043034873015155e-06,4.9164,2.902082232151767e-05
2026-06-11,Abdel-Zaher El-Saqqa,Egypt,5.939299463070308e-06,4.0554,2.8855370698016395e-05
2026-06-11,Ravshan Bozorov,Uzbekistan,6.257197558344464e-06,3.7688,2.8780460997545204e-05
2026-06-11,Yutaka Akita,Japan,3.0692068310202984e-06,4.9164,2.86927185036458e-05
2026-06-11,Hideaki Kitajima,Japan,3.069133181059375e-06,4.9164,2.869202998126431e-05
2026-06-11,Guillermo Amor,Spain,1.769564380738459e-06,6.1792,2.861231571459954e-05
2026-06-11,Ibrahim Said,Egypt,5.85530706517987e-06,4.0554,2.844730375476599e-05
2026-06-11,Bouchaib El Moubarki,Morocco,3.473740904530475e-06,5.138400000000001,2.8243862204788774e-05
2026-06-11,Mehdi Hasheminasab,Iran,4.112412743894683e-06,4.3988,2.8204730348937283e-05
2026-06-11,Isaac Terrazas,Mexico,4.027756660070685e-06,4.7836,2.817969629174861e-05
2026-06-11,Marco Zwyssig,Switzerland,3.430711888926384e-06,4.6772,2.816979262609969e-05
2026-06-11,Yousuf Al-Thunayan,Saudi Arabia,8.566600591705628e-06,3.5084,2.816100670056964e-05
2026-06-11,Ronny Johnsen,Norway,3.993109058758872e-06,4.164,2.8132769213373743e-05
2026-06-11,Ibrahim Al-Shahrani,Saudi Arabia,8.551067754484789e-06,3.5084,2.8109945567466453e-05
2026-06-11,Nico Van Kerckhoven,Belgium,3.219336703513684e-06,4.8966,2.8095610379094e-05
2026-06-11,Claudio Caniggia,Argentina,2.021713311589665e-06,6.143000000000001,2.8092135643201337e-05
2026-06-11,Daniel Alejandro Lembo,Uruguay,3.697279949642465e-06,4.882,2.796086545805206e-05
2026-06-11,Allan Johnston,Scotland,5.4456431723996415e-06,3.8444,2.794621870752464e-05
2026-06-11,Lee Min-sung,South Korea,4.549904091331061e-06,4.0818,2.7937556033604265e-05
2026-06-11,Emmanuel Osei Kuffour,Ghana,7.870406524183356e-06,3.346,2.7889522186120547e-05
2026-06-11,Khalid Raghib,Morocco,3.425110204477908e-06,5.138400000000001,2.78484617333789e-05
2026-06-11,Mohammed Al-Khilaiwi,Saudi Arabia,8.398418439048588e-06,3.5084,2.760814110619644e-05
2026-06-11,Lilian Thuram,France,2.3742303695338616e-06,5.4928,2.7601658489158788e-05
2026-06-11,Graham Arnold,Australia,4.379579488244986e-06,4.2312,2.755372430087609e-05
2026-06-11,Bolombo Tokala,DR Congo,7.656470316178088e-06,3.5596,2.7526911390028303e-05
2026-06-11,Kanku Mulekelayi,DR Congo,7.656470316178088e-06,3.5596,2.7526911390028303e-05
2026-06-11,Jean-Pierre Papin,France,2.367621004989736e-06,5.4928,2.7524821201034497e-05
2026-06-11,Richard Hastings,Canada,4.142592159008513e-06,4.5058,2.7489404207797124e-05
2026-06-11,Adrian Knup,Switzerland,3.311808692188806e-06,4.6772,2.719347094619142e-05
2026-06-11,Saïd Chiba,Morocco,3.30799115356771e-06,5.138400000000001,2.6896204663443404e-05
2026-06-11,Andi Herzog,Austria,4.837287746452856e-06,3.9324,2.659058601099193e-05
2026-06-11,Frode Johnsen,Norway,3.750548534780212e-06,4.164,2.64238503882296e-05
2026-06-11,Noh Jung-yoon,South Korea,4.282838667510618e-06,4.0818,2.629770712847292e-05
2026-06-11,Roy Lassiter,United States,4.302136221269583e-06,4.2808,2.622175939014836e-05
2026-06-11,Ibrahim Al-Harbi,Saudi Arabia,7.971208415202406e-06,3.5084,2.620377256872416e-05
2026-06-11,Abdullah Jumaan Al-Dosari,Saudi Arabia,7.971208415202406e-06,3.5084,2.620377256872416e-05
2026-06-11,Sergey Lebedev,Uzbekistan,5.658722219740684e-06,3.7688,2.602772768841248e-05
2026-06-11,José Gavica,Ecuador,4.046876337081716e-06,4.6722,2.597497866870003e-05
2026-06-11,Catalino Rivarola,Paraguay,5.66979614835124e-06,3.8496,2.588207171838273e-05
2026-06-11,Lee Sang-yoon,South Korea,4.1938377054504736e-06,4.0818,2.5751218825711225e-05
2026-06-11,Al Hasan Al-Yami,Saudi Arabia,7.79901324011277e-06,3.5084,2.5637714956069715e-05
2026-06-11,Adolfo Valencia,Colombia,2.487843771169192e-06,5.1298,2.560668453644127e-05
2026-06-11,Mauricio Serna,Colombia,2.484192933181925e-06,5.1298,2.556910747564792e-05
2026-06-11,Kanika Matondo,DR Congo,7.0695136135594415e-06,3.5596,2.541665634095865e-05
2026-06-11,Reza Shahroudi,Iran,3.6999852482289975e-06,4.3988,2.5376121688241026e-05
2026-06-11,Derlis Soto,Paraguay,5.505952222788506e-06,3.8496,2.5134140025411862e-05
2026-06-11,Mawa Inunu,DR Congo,6.976158786145863e-06,3.5596,2.508102256247785e-05
2026-06-11,Brad Maloney,Australia,3.967349341624958e-06,4.2312,2.496021598827103e-05
2026-06-11,Jabu Pule,South Africa,6.022236305475234e-06,3.657,2.4734533625458336e-05
2026-06-11,Maher Kanzari,Tunisia,5.824648543278232e-06,3.709,2.473158337172937e-05
2026-06-11,Kim Sang-sik,South Korea,4.010940615191528e-06,4.0818,2.4628184668303824e-05
2026-06-11,Abdul Jaloof,Qatar,6.564255071076342e-06,3.4694,2.4583920887360848e-05
2026-06-11,Enzo Francescoli,Uruguay,3.232867772354523e-06,4.882,2.444872502424886e-05
2026-06-11,Habib Jafar,Iraq,6.655202475972163e-06,3.4254,2.4235723592943506e-05
2026-06-11,Aldair,Brazil,2.062911034765729e-06,5.6642,2.4212780251265204e-05
2026-06-11,Ali Maher,Egypt,4.957155695477671e-06,4.0554,2.408374356103724e-05
2026-06-11,Papy Okitankoy Kimoto,DR Congo,6.697064061867461e-06,3.5596,2.407760774763783e-05
2026-06-11,Pep Guardiola,Spain,1.4887697541711913e-06,6.1792,2.40721110214236e-05
2026-06-11,Chris Armas,United States,3.924499847996638e-06,4.2808,2.392004470524952e-05
2026-06-11,Emmanuel Duah,Ghana,6.709946064093304e-06,3.346,2.37773219270424e-05
2026-06-11,Tayfun Korkut,Turkey,3.71326525831456e-06,3.9902,2.3753849913104712e-05
2026-06-11,Costinha,Portugal,1.9530956387520908e-06,5.378,2.373114226043843e-05
2026-06-11,Zéphirin Zoko,Ivory Coast,4.817233826391742e-06,3.9566,2.3486030458688287e-05
2026-06-11,Walter Baseggio,Belgium,2.690472132200732e-06,4.8966,2.348013386720944e-05
2026-06-11,Jorge Bermúdez,Colombia,2.2804665215900906e-06,5.1298,2.347220813903016e-05
2026-06-11,Matthias Sammer,Germany,2.0530523522443832e-06,5.2276,2.3450248563211105e-05
2026-06-11,Marc Degryse,Belgium,2.638604412252347e-06,4.8966,2.302747688065339e-05
2026-06-11,John Moshoeu,South Africa,5.605760798137208e-06,3.657,2.302398509864836e-05
2026-06-11,Augustine Ahinful,Ghana,6.49697738949447e-06,3.346,2.302264749479772e-05
2026-06-11,Dumisa Ngobe,South Africa,5.597644503368735e-06,3.657,2.299064984647926e-05
2026-06-11,Pablo Cardozo,Australia,3.6217038711698807e-06,4.2312,2.278561908363025e-05
2026-06-11,Mauricio Pineda,Argentina,1.6395152605398844e-06,6.143000000000001,2.2781412589092663e-05
2026-06-11,Danny Tiatto,Australia,3.607974487207071e-06,4.2312,2.2699241918528552e-05
2026-06-11,Slaven Bilić,Croatia,2.7903425245956635e-06,4.709,2.261010853964998e-05
2026-06-11,Abedi Pele,Ghana,6.377036443686622e-06,3.346,2.259762552689126e-05
2026-06-11,Roman Týce,Czech Republic,4.650712120701743e-06,3.7328,2.258150382870493e-05
2026-06-11,Amer Mushraf,Iraq,6.164517468272599e-06,3.4254,2.244883487532101e-05
2026-06-11,Daniel Fonseca,Uruguay,2.967920651045878e-06,4.882,2.2445049102136005e-05
2026-06-11,Fawzi Moussouni,Algeria,3.623299003545039e-06,4.1028,2.2315442179375857e-05
2026-06-11,Haidar Najim,Iraq,6.112062110309377e-06,3.4254,2.2257812354044547e-05
2026-06-11,Farid Ghazi,Algeria,3.6095635726535928e-06,4.1028,2.22308473906027e-05
2026-06-11,Matt Elliott,Scotland,4.327677525878273e-06,3.8444,2.220898777334684e-05
2026-06-11,Mehdi Ben Slimane,Tunisia,5.199923710515117e-06,3.709,2.207898825443241e-05
2026-06-11,Marijo Dodik,Bosnia and Herzegovina,7.052379131611176e-06,3.381,2.190327047497098e-05
2026-06-11,Nermin Šabić,Bosnia and Herzegovina,7.052379131611176e-06,3.381,2.190327047497098e-05
2026-06-11,Ally McCoist,Scotland,4.251056735845585e-06,3.8444,2.1815781445277187e-05
2026-06-11,Jeffrey Talan,Netherlands,2.0557277549718544e-06,5.0316,2.163911488370425e-05
2026-06-11,Mohammed Gargo,Ghana,6.0445833908342e-06,3.346,2.141954701660323e-05
2026-06-11,Pär Zetterberg,Sweden,4.210463751383376e-06,3.597,2.14099138474792e-05
2026-06-11,Walid Salah Abdel Latif,Egypt,4.374738812881339e-06,4.0554,2.125414132383796e-05
2026-06-11,Hany Ramzy,Egypt,4.372351647726391e-06,4.0554,2.1242543569609243e-05
2026-06-11,Donald-Olivier Sié,Ivory Coast,4.3515304263290924e-06,3.9566,2.121553153072185e-05
2026-06-11,Craig Burley,Scotland,4.118047318947367e-06,3.8444,2.1133197196342645e-05
2026-06-11,Pape Seydou Diop,Senegal,3.29748946117424e-06,4.324,2.1011716844337103e-05
2026-06-11,Mohamed Emara,Egypt,4.3169692110132905e-06,4.0554,2.0973474674960542e-05
2026-06-11,Tomas Brolin,Sweden,4.1109362391599534e-06,3.597,2.0903823405195423e-05
2026-06-11,Sergen Yalçın,Turkey,3.261723705737437e-06,3.9902,2.086532740708916e-05
2026-06-11,Léider Preciado,Colombia,2.0256137635241573e-06,5.1298,2.0849079526750216e-05
2026-06-11,Mohsin Harthi,Saudi Arabia,6.310752957597728e-06,3.5084,2.0745353354820693e-05
2026-06-11,Lilian Laslandes,France,1.780634522807342e-06,5.4928,2.07007991403058e-05
2026-06-11,Carl Veart,Australia,3.284619573863811e-06,4.2312,2.066488401784248e-05
2026-06-11,David Platt,England,1.620453036972899e-06,5.834200000000001,2.059682075300214e-05
2026-06-11,Palhinha,Brazil,1.75364765032808e-06,5.6642,2.0582896925733565e-05
2026-06-11,Jurgen Cavens,Belgium,2.3466441570782338e-06,4.8966,2.047949811018184e-05
2026-06-11,Edmundo,Brazil,1.7379968877013509e-06,5.6642,2.039920093988668e-05
2026-06-11,Paulo Alves,Portugal,1.673772596265988e-06,5.378,2.033721995252139e-05
2026-06-11,Shoji Jo,Japan,2.1590678922787816e-06,4.9164,2.018421392696465e-05
2026-06-11,Pablo Bengoechea,Uruguay,2.663364101500336e-06,4.882,2.014182488806616e-05
2026-06-11,Francisco Uribe,Mexico,2.860143633683272e-06,4.7836,2.00106376204362e-05
2026-06-11,Seo Jung-won,South Korea,3.255154856501203e-06,4.0818,1.9987469928175312e-05
2026-06-11,Cheikh Ba,Senegal,3.1326757406342923e-06,4.324,1.9961518119270097e-05
2026-06-11,Hernán Gaviria,Colombia,1.938813869946687e-06,5.1298,1.995567234483928e-05
2026-06-11,Patrick Bühlmann,Switzerland,2.428184148064573e-06,4.6772,1.9937973844363632e-05
2026-06-11,Paul Bravo,United States,3.245714720365692e-06,4.2808,1.978281162407636e-05
2026-06-11,Horst Siegl,Czech Republic,4.062940095188237e-06,3.7328,1.972758040793294e-05
2026-06-11,Ben Olsen,United States,3.2334106598420325e-06,4.2808,1.9707817691299863e-05
2026-06-11,Jeris Tadrus,Jordan,4.25174003971595e-06,3.5092,1.9694843284822487e-05
2026-06-11,Ahmed Salah Hosny,Egypt,4.047042833648858e-06,4.0554,1.96620698992874e-05
2026-06-11,Yaw Preko,Ghana,5.533602364574919e-06,3.346,1.9608837922383527e-05
2026-06-11,Ishmael Addo,Ghana,5.533602364574919e-06,3.346,1.9608837922383527e-05
2026-06-11,Paulo Roberto Jamelli Júnior,Brazil,1.6627067883281129e-06,5.6642,1.951550668429453e-05
2026-06-11,Sávio Bortolini Pimentel,Brazil,1.661129518607102e-06,5.6642,1.9496993968763807e-05
2026-06-11,Choi Moon-Sik,South Korea,3.1748150934371453e-06,4.0818,1.9494163566706058e-05
2026-06-11,Ko Jeong-woon,South Korea,3.162576700134499e-06,4.0818,1.9419016752225856e-05
2026-06-11,Mirsad Bešlija,Bosnia and Herzegovina,6.25121850964237e-06,3.381,1.9415026795866656e-05
2026-06-11,Michael Preetz,Germany,1.687535425891309e-06,5.2276,1.927526356213685e-05
2026-06-11,Isaac Chauvet,Haiti,5.748042507923494e-06,3.2064,1.926373497027746e-05
2026-06-11,Dieuphane Thelamour,Haiti,5.723722658816233e-06,3.2064,1.9182230505570804e-05
2026-06-11,Samuel Johnson,Ghana,5.408213016161369e-06,3.346,1.916450902987492e-05
2026-06-11,Bixente Lizarazu,France,1.6391829751404352e-06,5.4928,1.905635159150645e-05
2026-06-11,Ciriaco Sforza,Switzerland,2.3201581541573684e-06,4.6772,1.90509655658729e-05
2026-06-11,Júnior Baiano,Brazil,1.6190837495949423e-06,5.6642,1.900349475894331e-05
2026-06-11,Ahmed Radhi,Iraq,5.19723784491752e-06,3.4254,1.8926369304460105e-05
2026-06-11,Abbas Obeid,Iraq,5.191108944942604e-06,3.4254,1.890405017498852e-05
2026-06-11,Abdukahhor Marifaliev,Uzbekistan,4.096885327410462e-06,3.7688,1.8843938884382745e-05
2026-06-11,Ziad Tlemçani,Tunisia,4.4221341511512135e-06,3.709,1.8776477005875152e-05
2026-06-11,Shukhrat Maksudov,Uzbekistan,4.062023947344676e-06,3.7688,1.8683591287883104e-05
2026-06-11,Abdoulaye M'Baye,Senegal,2.898018247157816e-06,4.324,1.846627245847765e-05
2026-06-11,Fernando Cáceres,Argentina,1.3279121822969098e-06,6.143000000000001,1.8451621668362262e-05
2026-06-11,Pape Sarr,Senegal,2.878820102422669e-06,4.324,1.834394121652492e-05
2026-06-11,Salif Keita,Senegal,2.878820102422669e-06,4.324,1.834394121652492e-05
2026-06-11,Raí,Brazil,1.561999604407217e-06,5.6642,1.833348725984693e-05
2026-06-11,Henning Berg,Norway,2.600959119455738e-06,4.164,1.8324614120058933e-05
2026-06-11,Atsuhiro Miura,Japan,1.953114402272564e-06,4.9164,1.8258841725304525e-05
2026-06-11,Almedin Hota,Bosnia and Herzegovina,5.871489238780173e-06,3.381,1.823566409120474e-05
2026-06-11,Daniel Addo,Ghana,5.143461214188719e-06,3.346,1.8226336238896024e-05
2026-06-11,Wynton Rufer,New Zealand,5.896113483141058e-06,3.3254,1.8149519488516564e-05
2026-06-11,Ned Zelić,Australia,2.883933017363e-06,4.2312,1.814400114803185e-05
2026-06-11,Fernando Couto,Portugal,1.491203130977143e-06,5.378,1.811890464464941e-05
2026-06-11,Roosevelt Desir,Haiti,5.401619901557248e-06,3.2064,1.8102749596986805e-05
2026-06-11,Numon Khasanov,Uzbekistan,3.933094975932784e-06,3.7688,1.8090572576459303e-05
2026-06-11,Abdul-Aziz Hassan,Qatar,4.791492400901048e-06,3.4694,1.7944712513559807e-05
2026-06-11,Ahmed El-Kass,Egypt,3.6924894190113664e-06,4.0554,1.793951486140359e-05
2026-06-11,Luis Miguel Salvador,Mexico,2.556859470176694e-06,4.7836,1.7888747859210546e-05
2026-06-11,Hannes Reinmayr,Austria,3.236073002602644e-06,3.9324,1.7788703509865343e-05
2026-06-11,Ghislain Akassou,Ivory Coast,3.643854182387884e-06,3.9566,1.776531374618416e-05
2026-06-11,Lwata Mpia,DR Congo,4.937575269312935e-06,3.5596,1.7751808771828185e-05
2026-06-11,Michél Mazingu-Dinzey,DR Congo,4.937575269312935e-06,3.5596,1.7751808771828185e-05
2026-06-11,Eric Cantona,France,1.5170100718044126e-06,5.4928,1.763602827419838e-05
2026-06-11,Sébastien Vorbe,Haiti,5.230021155204368e-06,3.2064,1.752766116185136e-05
2026-06-11,Jens Jeremies,Germany,1.5072347055287215e-06,5.2276,1.721584374071507e-05
2026-06-11,Eoin Jess,Scotland,3.3449550438732387e-06,3.8444,1.7165804343681855e-05
2026-06-11,Rudi Völler,Germany,1.5022526207569771e-06,5.2276,1.7158937677831347e-05
2026-06-11,Skander Souayah,Tunisia,4.022357612358748e-06,3.709,1.7079017197657676e-05
2026-06-11,Mahmoud Soufi,Qatar,4.5023790054017565e-06,3.4694,1.6861948244732355e-05
2026-06-11,Ramón Medina Bello,Argentina,1.2125273474285782e-06,6.143000000000001,1.684832489343978e-05
2026-06-11,Lokenge Mungongo,DR Congo,4.681887966048109e-06,3.5596,1.683254944607147e-05
2026-06-11,Otto Addo,Ghana,4.735646667704316e-06,3.346,1.6781207222109996e-05
2026-06-11,Norio Omura,Japan,1.7829573695968878e-06,4.9164,1.6668115485992782e-05
2026-06-11,Ney Avilés,Ecuador,2.5965055191236984e-06,4.6722,1.666573669533854e-05
2026-06-11,Capucho,Portugal,1.364104696822248e-06,5.378,1.6574591625786736e-05
2026-06-11,Túlio Maravilha,Brazil,1.4041567670711504e-06,5.6642,1.6480855774413818e-05
2026-06-11,Pablo Paz,Argentina,1.1860345545013757e-06,6.143000000000001,1.6480201911703548e-05
2026-06-11,Braulio Luna,Mexico,2.353216502626452e-06,4.7836,1.6463985277497e-05
2026-06-11,Carlos Aguilera,Uruguay,2.156229481033834e-06,4.882,1.630659383033807e-05
2026-06-11,Christian Callejas,Uruguay,2.1458255275001177e-06,4.882,1.6227913408798388e-05
2026-06-11,Neftali Díaz,Panama,3.095840672931479e-06,3.7,1.61667302183406e-05
2026-06-11,Antonio Pacheco D'Agosti,Uruguay,2.1376909964527927e-06,4.882,1.616639560888156e-05
2026-06-11,Flávio Conceição,Brazil,1.3738183996279235e-06,5.6642,1.612476856963118e-05
2026-06-11,Gustavo Poyet,Uruguay,2.128022613484167e-06,4.882,1.609327797671286e-05
2026-06-11,Christophe Ohrel,Switzerland,1.95900454567793e-06,4.6772,1.608551041066978e-05
2026-06-11,Dunga,Brazil,1.364717433993313e-06,5.6642,1.6017948800251174e-05
2026-06-11,Sergio Berti,Argentina,1.146177891918429e-06,6.143000000000001,1.5926385124156625e-05
2026-06-11,Paulo César Chávez,Mexico,2.276297075087833e-06,4.7836,1.5925828112129567e-05
2026-06-11,Hady Khashaba,Egypt,3.274804922516609e-06,4.0554,1.591024507022521e-05
2026-06-11,Naoki Soma,Japan,1.699895282958612e-06,4.9164,1.5891603116037836e-05
2026-06-11,John Bosman,Netherlands,1.5065301079055383e-06,5.0316,1.585812031864776e-05
2026-06-11,Iván Hurtado,Ecuador,2.464789697375464e-06,4.6722,1.58203153443348e-05
2026-06-11,Gary McSwegan,Scotland,3.063037149867301e-06,3.8444,1.5719044268878243e-05
2026-06-11,Radek Bejbl,Czech Republic,3.2213428828260764e-06,3.7328,1.5641210368259113e-05
2026-06-11,Luis Capurro,Ecuador,2.4322414869345155e-06,4.6722,1.5611403828022525e-05
2026-06-11,Saeed Al-Owairan,Saudi Arabia,4.747831330828839e-06,3.5084,1.560755733728269e-05
2026-06-11,Les Ferdinand,England,1.2260753405162608e-06,5.834200000000001,1.5584070282878447e-05
2026-06-11,Bruno Akrapović,Bosnia and Herzegovina,5.005761263673371e-06,3.381,1.5546887205753725e-05
2026-06-11,Enzo Scifo,Belgium,1.779067758800024e-06,4.8966,1.5526177965386273e-05
2026-06-11,Enrique Alfaro Rojas,Mexico,2.2165757843757124e-06,4.7836,1.550799556253625e-05
2026-06-11,Thomas Helmer,Germany,1.3573528857904658e-06,5.2276,1.550387281891847e-05
2026-06-11,Gareth Southgate,England,1.2183662599405627e-06,5.834200000000001,1.5486083764808956e-05
2026-06-11,Rubén Sosa,Uruguay,2.040050740726554e-06,4.882,1.5427986267193718e-05
2026-06-11,Mohammed Gholam,Qatar,4.116154110711003e-06,3.4694,1.5415489788594106e-05
2026-06-11,David Hopkin,Scotland,2.971367909654564e-06,3.8444,1.5248611566140412e-05
2026-06-11,Scott Booth,Scotland,2.971107397972773e-06,3.8444,1.52472746595153e-05
2026-06-11,Mario Méndez,Panama,2.916079102898681e-06,3.7,1.5228000770227973e-05
2026-06-11,Dan Eggen,Norway,2.1609282138671624e-06,4.164,1.5224451381823344e-05
2026-06-11,Mohammed Chaouch,Morocco,1.866561188698832e-06,5.138400000000001,1.517640447554975e-05
2026-06-11,Vincent Candela,France,1.3028820662887715e-06,5.4928,1.5146679238381009e-05
2026-06-11,Müller,Brazil,1.29014934783947e-06,5.6642,1.5142728951516663e-05
2026-06-11,Alain Boghossian,France,1.2979430185966789e-06,5.4928,1.5089260249302212e-05
2026-06-11,Masakiyo Maezono,Japan,1.612237325301307e-06,4.9164,1.5072125888812504e-05
2026-06-11,Khalid Al-Temawi,Saudi Arabia,4.561760459621031e-06,3.5084,1.499588611545202e-05
2026-06-11,Félix Ricardo Torres,Paraguay,3.262708514626196e-06,3.8496,1.4893949193621314e-05
2026-06-11,Néstor Gorosito,Argentina,1.0694217873300045e-06,6.143000000000001,1.4859842756759175e-05
2026-06-11,Masami Ihara,Japan,1.5699499716207643e-06,4.9164,1.4676799277664383e-05
2026-06-11,Richard Báez,Paraguay,3.102577751786526e-06,3.8496,1.4162967729791988e-05
2026-06-11,Fernando Kanapkis,Uruguay,1.8695112491967737e-06,4.882,1.413827279055803e-05
2026-06-11,Jostein Flo,Norway,2.003100127525163e-06,4.164,1.4112500502668552e-05
2026-06-11,Rupert Ryan,New Zealand,4.566920310674591e-06,3.3254,1.405797385313108e-05
2026-06-11,Paul Ritchie,Scotland,2.727992309040602e-06,3.8444,1.3999644722828889e-05
2026-06-11,Nicolás Ramírez,Mexico,1.9986385962220552e-06,4.7836,1.3983225252122328e-05
2026-06-11,Darren Anderton,England,1.09753196923297e-06,5.834200000000001,1.3950215603415237e-05
2026-06-11,Stefan Kuntz,Germany,1.2182344236175229e-06,5.2276,1.3914842459258715e-05
2026-06-11,Meho Kodro,Bosnia and Herzegovina,4.417929311867181e-06,3.381,1.3721199449329947e-05
2026-06-11,Ignacio Ambríz,Mexico,1.95860373069566e-06,4.7836,1.3703126316951047e-05
2026-06-11,Juan Carlos Villamayor,Paraguay,2.9926325989662704e-06,3.8496,1.3661078727802049e-05
2026-06-11,Marcelino Bernal,Mexico,1.9453307684532245e-06,4.7836,1.3610263694789286e-05
2026-06-11,Alfredo Mendoza,Paraguay,2.958524010446436e-06,3.8496,1.3505376316077795e-05
2026-06-11,Javier Manjarín,Spain,8.336811957882053e-07,6.1792,1.3479899255918937e-05
2026-06-11,Ali Elkhattabi,Morocco,1.6469283860004251e-06,5.138400000000001,1.339064129241338e-05
2026-06-11,Aron Winter,Netherlands,1.271740513996816e-06,5.0316,1.338666514477982e-05
2026-06-11,Chris Henderson,United States,2.1824783909805127e-06,4.2808,1.330232709962883e-05
2026-06-11,Míchel,Spain,8.202718220819854e-07,6.1792,1.3263081355313758e-05
2026-06-11,Geoff Aunger,Canada,1.9950083719493955e-06,4.5058,1.3238472296916136e-05
2026-06-11,Kevin Holness,Canada,1.990318817906886e-06,4.5058,1.3207353364209108e-05
2026-06-11,Angelo Martina,Curaçao,4.746540961142677e-06,3.239,1.3182328881870547e-05
2026-06-11,Joaquín del Olmo,Mexico,1.864795748433988e-06,4.7836,1.3046810488320712e-05
2026-06-11,Ibrahim Suwayed,Saudi Arabia,3.964264785284509e-06,3.5084,1.30317371501269e-05
